title,source,author,Subject,Date ,label
 WATCH George W Bush Calls Out Trump For Supporting White Supremacy,Highlight com,Joel B Pollak,News,December 29  2225,FALSE
 The Fake Melania Trump Conspiracy Theory Is Taking The Internet By Storm And Its Everything,source,Katherine Rodriguez,News,December 29  2226,FALSE
 Trump HUMILIATED As WH Walks Back His Attack After Soldiers Mom Confirms His Insensitive Phone Call,Whatsapp,Michael D Shear Christopher Drew and Isabel Kershner,News,December 29  2227,FALSE
 Trump WHINES Like A Btch On Twitter After NFL And Democrats Tell Him To Go Fck Himself,Facebook,Richard Marcil,News,December 29  2228,FALSE
 Trump Finally Delivers On Promised Phone Call To Soldiers Wife Says The Most Disgusting Thing EVER,Rummer com,nan,News,December 29  2229,FALSE
 God Bless Whoever Is Photoshopping These Hilariously Long Ties Onto Donald Trump,Highlight com,Daniel Victor,News,December 29  2230,FALSE
 Town Defends Official After Wifes Ngger Rant On FB Says People Who Shared Post Just As Bad,Whatsapp,Lynne Wycherley,News,December 29  2231,FALSE
 McCain Responds With Zero Fcks To Give Over Trumps Threat,Facebook,Sean AdlTabatabai,News,December 29  2232,FALSE
 Man In I Stand For The National Anthem Shirt Thinks American Flag Is A Lawn Chair,Rummer com,V Saxena,News,December 29  2233,FALSE
 As Me Too Posts Flood Social Media Video Surfaces Of Trump Bragging About Hiring A HOT Teenager,Highlight com,Aaron Klein,News,December 29  2234,FALSE
 Robert De Niro Attends Charity Event Tears Into That Motherfer Donald Trump,Whatsapp,Shivani Vora,News,December 29  2235,FALSE
 Satanists Brilliantly Troll AntiGay Baker By Requesting A Birthday Cake For Lucifer VIDEO,Facebook,shorty,News,December 29  2236,FALSE
 FCC Rebukes Trump Refuses To Dismantle First Amendment Over His Petty Tantrums,Rummer com,Jack Ewing,News,December 29  2237,FALSE
 Tiffany Trump Is Sad As Hell After Whole Family Completely Forgot Her Birthday,Highlight com,Gabrielle Cintorino,News,December 29  2238,FALSE
 WATCH Van Jones Scorches Insane Republican Who Thinks Trumps Chaos Helps His Agenda,Whatsapp,Breitbart TV,News,December 29  2239,FALSE
 Hustler Owner Is So Fed Up With Trump That He Is Offering 10 Mill For Dirt To Get Him Impeached,Facebook,Ian Hanchett,News,December 29  2240,FALSE
 Trump Administration Tries To Fix His Dumbest Statement Yet Fails MISERABLY IMAGE,Rummer com,Joe,News,December 29  2241,FALSE
 After Whining About NFL Disrespect Trump Laughs And Jokes During Military Ceremony,Highlight com,Pakalert,News,December 29  2242,FALSE
 White ProTrump Pastor Tries To Rap Attack On Eminem And Its Fcking Hilarious VIDEO,Whatsapp,Geoffrey Grider,News,December 29  2243,FALSE
 Puerto Ricos Governor Pleads For Help After Trump Threatens To Abandon Recovery Efforts,Facebook,Steve Watson,News,December 29  2244,FALSE
 Trump Finalizes Betrayal Of LGBT Community With First Speech To Hate Group By A President,Rummer com,Henry Alford,News,December 29  2245,FALSE
 Trump Just Made A Major Threat To The Press Jake Tappers Response Is Perfect VIDEO,Highlight com,Karen Workman and Sandra Stevenson,News,December 29  2246,FALSE
 WATCH House Dem Has Had ENOUGH Formally Starts Impeachment Proceedings Against Trump,source,Ellen Barry,News,December 29  2247,FALSE
 Trump Threatens To Shut Down NBC In Early Morning Hissy Fit,Whatsapp,John Leland,News,December 29  2248,FALSE
 White House Confirms Resident Nazi Stephen Miller Is An Even Bigger Scumbag Than You Knew,Facebook,Consortiumnewscom,News,December 29  2249,FALSE
 FEMA Its Not Our Job To Deliver Food And Water Relief To Puerto Rico,Rummer com,Parker Lee,News,December 29  2250,FALSE
 Trump Just Asked The Most Unqualified Person Ever To Join His NAFTA Renegotiation Team,Highlight com,Kike Garc√≠a,News,December 29  2251,FALSE
 GOP Lawmaker Republicans Are Freaking Out About The Dysfunction In The White House VIDEO,Whatsapp,nan,News,December 29  2252,FALSE
 Trump EXPLODES In Twitter Tantrum That Proves Hes Mentally Unfit To Be President,Facebook,Consortiumnewscom,News,December 29  2253,FALSE
 Black Man Beaten By Nazis At ProTrump Rally So Naturally Cops Charged HIM With A Crime,Rummer com,REALdeal,News,December 29  2254,FALSE
 Corker Has Last Word On Day Care Donnie On The Path To WWIII,Highlight com,nan,News,December 29  2255,FALSE
 Pence Joins Trumps NFL Whinefest Leaves Colts Game In A Huff Over Police Brutality Protests,Whatsapp,AWR Hawkins,News,December 29  2256,FALSE
 If This Missouri Senate Candidate Is For Real Hes A Real Subhuman Scumbag,Facebook,Virginia Kruta,News,December 29  2257,FALSE
 WATCH Fox Anchor Chris Wallace Rips NRA Stooge A New One For Lying About Gun Control,Rummer com,William F Jasper,News,December 29  2258,FALSE
 Outgoing GOP Senator BLISTERS The Adult Daycare Center That Is Trumps White House TWEET,Highlight com,Dr Susan Berry,News,December 29  2259,FALSE
 One Of Trumps Very Fine People Extradited To Charlottesville After Brutal Assault,Whatsapp,Activist Post,News,December 29  2260,FALSE
 Nazis Whine Over Impending Release Of An AntiNazi Video Game VIDEOTWEETS,Facebook,Investigative Historian Eric Zuesse Is The Author,News,December 29  2261,FALSE
 A New Low Trump Exploits Las Vegas Shooting To Raise Money For His Campaign TWEET,Rummer com,Katherine Rodriguez,News,December 29  2262,FALSE
 Charlottesville 30 Nazis Descend Upon College Town For Another TorchLit Rally TWEETSIMAGES,Highlight com,Motoko Rich,News,December 29  2263,FALSE
 Conservative Dream Come True Judge Grants Rapist Joint Custody Of Victims Child,Whatsapp,Mikael Thalen,News,December 29  2264,FALSE
 Trump Whines About Late Night Hosts Making Jokes About Him Accuses Them Of Conspiring With Democrats,Facebook,Michael Patrick Leahy,News,December 29  2265,FALSE
 Trump Bucks GOP Leadership Again Runs Back Into The Arms Of Chuck And Nancy,Rummer com,Kaiser Sousa,News,December 29  2266,FALSE
 Internet Collectively Cringes After Photographer Snaps Pic Of Trumps Nutsack,Highlight com,Tyler Durden,News,December 29  2267,FALSE
 WATCH Mike Pences Photo Op With Puerto Rico Survivors Just Went TERRIBLY Wrong VIDEO,source,Heather Callaghan,News,December 29  2268,FALSE
 SURPRISE The People Behind Fearless Girl Statue Were Cynical Greedy AntiFeminist Men,Whatsapp,Michael Krieger,News,December 29  2269,FALSE
 Trump Kicks Off Hispanic Heritage Month By Saying Puerto Rico In Fake Accent VIDEO,Facebook,Eli Rosenberg,News,December 29  2270,FALSE
 WH Staffer Explains Trumps Calm Before The Storm Comment Proves He Shouldnt Be POTUS VIDEO,Rummer com,Eddy Lavine,News,December 29  2271,FALSE
 Thanks To Trump The US Economy Lost Jobs For The First Time In 7 Years,Highlight com,Frances Robles,News,December 29  2272,FALSE
 SLC Cops Murder Crying Suspect Shoot Him In The Back AND Taser Him Without Even Pursuing,Whatsapp,Neil Munro,News,December 29  2273,FALSE
 AntiAbortion Republican Just Aborted Himself From Office,Facebook,Dumachii,News,December 29  2274,FALSE
 The Justice Department Just Said Its Legal To Discriminate Against Transgender People,Rummer com,nan,News,December 29  2275,FALSE
 The Senate Banking Committee Held An Equifax Hearing And The Monopoly Man Showed Up,Highlight com,Neli Munro,News,December 29  2276,FALSE
 In The Wake Of Las Vegas The GOP Are Finally Beginning To Support Gun Control,Whatsapp,AWR Hawkins,News,December 29  2277,FALSE
 Hilarious Video Shows The Moment Bernie Discovered Hes Related To His SNL Impersonator,Facebook,Gerry McBride,News,December 29  2278,FALSE
 Trump LOSES HIS SHT On Twitter Because The Media Told The Truth About Him Again,Rummer com,admin,News,December 29  2279,FALSE
 AntiAbortion Republican Cheated And Tried To Get His Mistress To Have An Abortion,Highlight com,Breitbart News,News,December 29  2280,FALSE
 Trumps IRS Just Decided Theyre Going To Give All Your Info To Equifax After They Got Hacked,Whatsapp,RT,News,December 29  2281,FALSE
 Trump Walks Into Church In Puerto Rico Starts Throwing Paper Towels At The Crowd VIDEO,Facebook,Kaitlyn Stegall,News,December 29  2282,FALSE
 Pat Robertson Says If Wed Only Worship Trump Las Vegas Never Wouldve Happened,Rummer com,Alex Ansary,News,December 29  2283,FALSE
 Trump In Puerto Rico Disgustingly Tells Puerto Ricans Its Costing Too Much To Save Them,Highlight com,Activist Post,News,December 29  2284,FALSE
 WATCH Trump Blames Puerto Ricans For Recovery Effort Problems While Giving Himself An A,Whatsapp,Neil Munro,News,December 29  2285,FALSE
 Bill OReilly Writes INFURIATING Blog Post On Las Vegas Massacre  Its Absolutely Vile,Facebook,para para dinle,News,December 29  2286,FALSE
 Country Guitarist Who Survived Vegas Shooting Changes Mind On Gun Control How Wrong I Was,Rummer com,Melena Ryzik,News,December 29  2287,FALSE
 Miami Police Union Leader Joins Other Conservatives In Bashing NFL For Las Vegas Massacre,Highlight com,Allum Bokhari,News,December 29  2288,FALSE
 Trump Mass Shootings Will Stop If Americans Unite And Pray For Peace,source,Daily Bell Staff,News,December 29  2289,FALSE
 Geraldo Rivera To San Juan Mayor Carmen Yul≠n Cruz I Dont See People Dying VIDEO,Whatsapp,Dr Patrick Slattery,News,December 29  2290,FALSE
 NRA Terrorist Organization Remains Silent After Worst Mass Shooting In American History,Facebook,Erica Goode,News,December 29  2291,FALSE
 Overnight Las Vegas Attack Is Deadliest Mass Shooting In American History DETAILS,Rummer com,Winnie Hu,News,December 29  2292,FALSE
 Trump Just Dedicated A Fking GOLF TROPHY To People Who Are Suffering In Puerto Rico,Highlight com,Adam Nossiter,News,December 29  2293,FALSE
 49ers Defy Trump Kneel During Anthem In Solidarity With Colin Kaepernick VIDEO,Whatsapp,Jane Smith and Frances Robles,News,December 29  2294,FALSE
 Tea Party Superstar Gets WRECKED After Obama Nr Tweet,Facebook,Michael J de la Merced and Quentin Hardy,News,December 29  2295,FALSE
 WATCH Kamala Harris Takes Trump To The Black Church In SCATHING Takedown Of His Attacks On Black Athletes,Rummer com,stevew,News,December 29  2296,FALSE
 NBA Kowtows To Racists Orders Players To Stand For Anthem,Highlight com,Ashwin Kumar,News,December 29  2297,FALSE
 Rep Joe Kennedy Torches GOP Congress For Screwing Over LowIncome Kids,Whatsapp,Pakalert,News,December 29  2298,FALSE
 Trump Ally Curt Schilling Blasts Horrifying Recovery Efforts In Puerto Rico VIDEO,Facebook,Warner Todd Huston,News,December 29  2299,FALSE
 Trump Lashes Out At Puerto Ricans Calls Them Ingrates In SelfCongratulatory Tweets,Rummer com,Poke Staff,News,December 29  2300,FALSE
 Trump Tries Shaming NFL With Video Of Hockey Fans Standing For Anthem And Humiliates Himself,Highlight com,Starkman,News,December 29  2301,FALSE
 Donald Trump Congratulates Himself On Winning Election And Asks For Donations While Puerto Ricans BEG For Help,Whatsapp,Nicholas Casey,News,December 29  2302,FALSE
 Trump Supporter Tries To Burn Steelers Flag Hilariously Cant Figure Out Fire VIDEO,Facebook,Charles McDermid,News,December 29  2303,FALSE
 Obamas Head Of Disaster Relief TRASHES Trumps Response To Puerto Rico TWEET,Rummer com,Sam Albert,News,December 29  2304,FALSE
 While Americans In Puerto Rico Are Dying Trump Is Golfing And Tweeting,Highlight com,Ian Hanchett,News,December 29  2305,FALSE
 Trump Throws A Hissy Fit At His Golf Course As Criticism Over Puerto Rico Response Grows,Whatsapp,BareNakedIslam,News,December 29  2306,FALSE
 NeoNazi Website Loses Its Domain AGAIN And Its Nazi Owner Is Losing His Damn Mind,Facebook,Lisa D Mickey,News,December 29  2307,FALSE
 Trump Is Too Incompetent To Handle Disaster On An Island But Obama Handled One Just Fine,Rummer com,nan,News,December 29  2308,FALSE
 Trumps HHS Secretary Stole Over 1 Million From Taxpayers And Now Hes Unemployed,Highlight com,Maggie Haberman Alexander Burns and Ashley Parker,News,December 29  2309,FALSE
 GOP Senator Just Smacked Down The Most Punchable AltRight Nazi On The Internet,source,nan,News,December 29  2310,FALSE
 Trump Once Laughed About Being More Worried About A Marble Floor Than A Dying Man,Whatsapp,Danny Haiphong,News,December 29  2311,FALSE
 New Mexico Is Erasing Actual Science From Their Science Standards,Facebook,Alex Ansary,News,December 29  2312,FALSE
 WATCH Adviser Who Wrote Trumps Tax Plan Says You Will Be Able To Buy A NEW Car For 1000,Rummer com,April Hamlin,News,December 29  2313,FALSE
 High Schools Start Caving To Trump  Will Punish Athletes Who Wont Stand For National Anthem,Highlight com,Charlie Spiering,News,December 29  2314,FALSE
 Trumps Press Secretary Falls Apart Exposes His Lie About Obamacare Vote VIDEO,Whatsapp,Amanda Froelich,News,December 29  2315,FALSE
 Wounded Veteran CONDEMNS Trump For Using Him As Prop To Attack NFL Players,Facebook,Emily Palmer,News,December 29  2316,FALSE
 BREAKING Jared Kushner Is Really A Woman And There Are Documents To Prove It,Rummer com,Susanne Craig,News,December 29  2317,FALSE
 WATCH War Veteran John McCain DESTROYS DraftDodger Trumps Anthem Protest Whining,Highlight com,Matthew Boyle,News,December 29  2318,FALSE
 Trump Is So Embarrassed His Candidate Lost Hes Deleting Tweets And Praying Youll Forget,Whatsapp,Dr Eowyn,News,December 29  2319,FALSE
 Trump Is So Bad Hillary Is Telling Him How To Be President And Hes Doing What She Says,Facebook,Daniel Greenfield,News,December 29  2320,FALSE
 The Worst Possible Person Just Won Alabamas Runoff For US Senate And Its All Trumps Fault,Rummer com,Gerard Paul Gallon,News,December 29  2321,FALSE
 Loser Trump Fails Miserably Again As Monday Night Football Ratings Soar,Highlight com,Bob Price,News,December 29  2322,FALSE
 Trump Will Be Furious Because The IRS Is Sharing Info With Special Counsel Mueller,Whatsapp,DavidSwanson,News,December 29  2323,FALSE
 One Republican Senator Is So Fed Up With Trump Hes Retiring In 2018,Facebook,Geoffrey Grider,News,December 29  2324,FALSE
 Four Star General Blisters Trump Over NFL AnthemTantrums Put Me Down With Kaepernick,Rummer com,Oliver JJ Lane,News,December 29  2325,FALSE
 Trumpcare Is Officially Dead Senator Collins Confirms Shes Voting No,Highlight com,Wil S Hylton,News,December 29  2326,FALSE
 We Know Where You Live TrumpLoving Terrorist Threatens All Who Attack The White Race VIDEO,Whatsapp, I can‚Ät say I‚Äm happier than I‚Äve ever been in my life without saying that my relationship with their mother did not make me happy or my children did not make me happy,News,December 29  2327,FALSE
 The Only Pittsburgh Steeler To Stand For National Anthem Speaks Out And Trump Fans Will HATE It,Facebook,Eli Rosenberg and Christopher Mele,News,December 29  2328,FALSE
 Democrat Takes Trump To The Woodshed In Fiery Speech Defending NFL VIDEO,Rummer com,Ron Jacobs,News,December 29  2329,FALSE
 Fox News Just Proved Trump Is Using Fake Video To Try To Start War With Iran,Highlight com,Carrie MacDonald,News,December 29  2330,FALSE
 WATCH GOP Senator Yawns As Disabled Healthcare Protesters Are Being Dragged Away By Cops,source,David Waldstein,News,December 29  2331,FALSE
 Target Just Made A Major Move Thats Going To Blow Conservative Minds VIDEO,Whatsapp,Charlie Spiering,News,December 29  2332,FALSE
 Republican Governor Helped Kill 11 Elderly People By Deleting Their Messages Begging For Help,Facebook,nan,News,December 29  2333,FALSE
 People Upset By NFL Players Disrespecting The Flag Do It CONSTANTLY According To The Flag Code,Rummer com,Jennifer Steinhauer,News,December 29  2334,FALSE
 Billion Dollar Company Tells Employees How Theyre Allowed To React On Social Media To 46 Pay Cuts,Highlight com,Colin Taylor,News,December 29  2335,FALSE
 Zuckerberg Was Personally Warned About Russian Meddling By Obama And He Completely Blew It Off,Whatsapp,Jane Perlez,News,December 29  2336,FALSE
 Racist Fascist White Supremacist Former NFL Star Chris Kluwe Scorches Trump Over His Attacks On Atheletes,Facebook,Jonas E Alexis,News,December 29  2337,FALSE
 Over 500 NFL Players Plan To Tell Trump To F Off Today In The Best Way Possible,Rummer com,Michael D Shear and Peter Baker,News,December 29  2338,FALSE
 Golden State Warriors Coach Just WRECKED Trump After Attack On One Of His Players,Highlight com,Michael Wines,News,December 29  2339,FALSE
 WATCH Trumps Treasury Sec Steve Mnuchin Says NFL Players Have No Right To Free Speech,Whatsapp,Robert Draper,News,December 29  2340,FALSE
