ID,TITLE,AUTHOR,DATE ,LABEL
1100, Trump Is Throwing Jared Kushner Under The Bus Over Mueller Indictments,Eli Rosenberg and Christopher Mele,December 29  3117,FALSE
1101, Russians Fooled Dumbass Conservatives With Meme Of Hillary Fistfighting Jesus,Ron Jacobs,December 29  3118,FALSE
1102, Chuck Schumer Just NUKED Trump For Blaming Him For Terrorist Attack,Carrie MacDonald,December 29  3119,FALSE
1103, Watch GOP Senator Almost Knock Over American Flags As He Dodges Indictment Questions VIDEO,David Waldstein,December 29  3120,FALSE
1104, WATCH Trumpâ€s Chief Of Staff John Kelly Just Admitted That He Doesnâ€t Think There Was Anything Wrong With Slavery,Charlie Spiering,December 29  3121,FALSE
1105, Legal Community SCHOOLS Trumpâ€s Lawyer For Claiming Collusion Is Not A Crime,nan,December 29  3122,FALSE
1106, WATCH Hannity Loses His Sh*t And Refers To Hillary As â€˜President Clintonâ€ During UNHINGED Rant,Jennifer Steinhauer,December 29  3123,FALSE
1107, Seth Meyers Summed Up Mondayâ€s Events Perfectly VIDEO,Colin Taylor,December 29  3124,FALSE
1108, This 2016 Hannity Tweet Is Now Like A Knife In The Back For Trump,Jane Perlez,December 29  3125,FALSE
1109, How Sh*tty Of A Birthday Must Ivanka Trump Be Having?,Jonas E Alexis,December 29  3126,FALSE
1110, Guilty As Hell Paul Manafort And Rick Gates Enter â€˜Not Guiltyâ€ Pleas In Russian Collusion Scandal TWEETVIDEO,Michael D Shear and Peter Baker,December 29  3127,FALSE
1111, This Is What Fox News Considered â€˜Newsâ€ As Everyone Else Covered Indictment Of Trump Camp Manager,Michael Wines,December 29  3128,FALSE
1112, Racistsâ€ Heads Will Explode When They Find Out WhiteOnWhite Crime Is Higher,Robert Draper,December 29  3129,FALSE
1113, McCain Has The Best Laugh Heâ€s Had In 80 Years When Heâ€s Asked THIS About Donald Trump, he said,December 29  3130,FALSE
1114, Attempts By Trump To Pardon Anyone Indicted By Mueller Could Backfire On Him In A BIG Way,beforeitsnewscom,December 29  3131,FALSE
1115, Hereâ€s What We ALL Need To Do If Trump Moves To Fire Mueller And Shut Down The Russia Probe,John Hyduk,December 29  3132,FALSE
1116, The Numbers Are In States Insurers Literally Say Obamacare Trainwreck Is TRUMPâ€S Fault,Brett T,December 29  3133,FALSE
1117, Hillary Hilariously Ribs Fox Hosts For Their Insane Obsession With â€˜Impeachingâ€ Her VIDEO,Deplorable D Ds Nuts,December 29  3134,FALSE
1118, The Internet Wrecks Tomi Lahren For Halloween Costume Which Violates US Flag Code,Ron Lieber,December 29  3135,FALSE
1119, â€˜DO SOMETHINGâ€ Trump Panics As Muellerâ€s Investigation Closes In On Him,Jack Williams,December 29  3136,FALSE
1120, Hillary Clinton TOTALLY Just Rubbed â€˜Indictmentâ€ Rumors In Trumpâ€s Big Orange Face SCREENSHOTS,RT en espaÃ±ol,December 29  3137,FALSE
1121, Twitter Just Banned A Major Trump Ally For Threatening Journalists SCREENSHOTS,AR Staff,December 29  3138,FALSE
1122, If Youâ€re Looking For Ways To Irritate Trump Here Are Some Tips IMAGES,Breitbart London,December 29  3139,FALSE
1123, BREAKING The First Charges Have Been Filed In Muellerâ€s Russia Investigation,Anonymous,December 29  3140,FALSE
1124, Trumpâ€s Puerto Rico Contract With TwoMan Energy Company Is Corrupt As F*ck,nan,December 29  3141,FALSE
1125, WATCH Former White House Official Suggests On Hannity That Hillary Clinton Should Be Executed,Claire Martin,December 29  3142,FALSE
1126, Trump Just Closed The Office That Coordinates Russia Sanctions,noreplybloggercom Der Postillon,December 29  3143,FALSE
1127, Yet Another Asshole Just Rammed A Bunch Of Protesters With His Car VIDEO,Vicki Batts,December 29  3144,FALSE
1128, Judge Who Barred A Mom From Seeing Her Baby For A Year Over Unpaid Fees Resigns,Katherine Rodriguez,December 29  3145,FALSE
1129, Trump Just Got Banned From The Place Where He Proposed To Melania,Yamiche Alcindor,December 29  3146,FALSE
1130, John Lewis Has the PERFECT Birthday Message For Hillary And Trump Will Be FURIOUS TWEET,Daniel Nussbaum,December 29  3147,FALSE
1131, Milo Yiannopoulos Tells Aussies To Vote Against Marriage Equality Weeks After His Own Gay Wedding,nan,December 29  3148,FALSE
1132, Trumpâ€s ICE Thugs Stop Ambulance Taking 10YearOld Girl With Cerebral Palsy To Surgery,Dr Susan Berry,December 29  3149,FALSE
1133, AltRight Trump Lover Loses His Sh*t Kills His Own Dad For Calling Him A Nazi,Charles Hugh Smith,December 29  3150,FALSE
1134, WATCH This Amazingly Aware Company Has Created A Brilliant Way To Document Trumpâ€s Dangerous Tweets,William Grimes,December 29  3151,FALSE
1135, Melania Trump Hit With SERIOUS SideEye After Telling Black Kids To Respect Each Other,Truth Broadcast Network,December 29  3152,FALSE
1136, Trump Wets His Pants Over Bob Corker Again Corker Alerts The White House Daycare Staff,Karen Workman and Sandra Stevenson,December 29  3153,FALSE
1137, GOP Senate Candidate Says Kids Were Murdered At Sandy Hook Because His God Was Angry,Charlie Spiering,December 29  3154,FALSE
1138, WATCH John McCain Mocks President Bone Spurs Over His Draft Deferments,OXI Luisport,December 29  3155,FALSE
1139, Soldierâ€s Widow Finally Speaks â€˜It Made Me Cry Even Moreâ€ â€” Trump Calls Her A Liar IMMEDIATELY,Breitbart London,December 29  3156,FALSE
1140, Nursing Textbooks Recalled And Apology Issued For Racial Stereotypes Related To Pain Management,IWB,December 29  3157,FALSE
1141, Trump SCREAMS On Twitter After Seeing A Poll On Fox News,Brian X Chen,December 29  3158,FALSE
1142, Trump And John Kelly Just Got RIPPED APART By A Medal Of Honor Recipient VIDEO,Eric Asimov,December 29  3159,FALSE
1143, NRA Releases Fascist Ad Calling All Trump Critics â€˜Saboteursâ€ Whose Future Is â€˜Failureâ€ VIDEO,nan,December 29  3160,FALSE
1144, Trump Takes Credit For Releasing JFK Files But The Bill Requiring It Was Passed 25 Years Ago,Trump and the Power of Money  The Vineyard of the Saker,December 29  3161,FALSE
1145, Bill Maher Takes Down Trumpâ€s Lying Chief Of Staff In BLISTERING Rebuke VIDEO,Rick Rojas Liz Robbins Noah Remnick and William K Rashbaum,December 29  3162,FALSE
1146, WATCH Reporters DRAG Sarah Huckabee Sanders In Brilliant FactCheck VIDEO,Brian Thomas,December 29  3163,FALSE
1147, SwastikaCovered Guy Gets Punched In The Face Outside Nazi Rally And Itâ€s Beautiful VIDEO,Alex Ansary,December 29  3164,FALSE
1148, Trump Gets His A** Handed To Him By British Lawmakers For Lying About Rising Crime Rate In UK,Waking Times,December 29  3165,FALSE
1149, Trump Brags he Owns An â€˜Original Renoirâ€ Yet The Real Painting Is Hanging In A Chicago Gallery,Katherine Rodriguez,December 29  3166,FALSE
1150, Richard Spencerâ€s Fascist Goon Squad Couldnâ€t Keep Florida From Laughing His Nazi Ass Off The Stage,Benjamin Mueller Ashley Southall and Al Baker,December 29  3167,FALSE
1151, W Virginia Halloween Store Boasts Shockingly Racist Costume Display Featuring Pres Obama VIDEO,Ryan Banister,December 29  3168,FALSE
1152, New Report PROVES Voter Suppression Handed Trump Wisconsin And Possibly The Whole Election,Lela Moore and Sona Patel,December 29  3169,FALSE
1153, WATCH George W Bush Calls Out Trump For Supporting White Supremacy,Eric Striker,December 29  3170,FALSE
1154, The â€˜Fake Melania Trumpâ€ Conspiracy Theory Is Taking The Internet By Storm And Itâ€s Everything,Yessenia Funes,December 29  3171,FALSE
1155, Trump HUMILIATED As WH Walks Back His Attack After Soldierâ€s Mom Confirms His Insensitive Phone Call,b,December 29  3172,FALSE
1156, Trump WHINES Like A B*tch On Twitter After NFL And Democrats Tell Him To Go F*ck Himself,Reed Abelson,December 29  3173,FALSE
1157, Trump Finally Delivers On Promised Phone Call To Soldierâ€s Wife Says The Most Disgusting Thing EVER,nan,December 29  3174,FALSE
1158, God Bless Whoever Is Photoshopping These Hilariously Long Ties Onto Donald Trump,nan,December 29  3175,FALSE
1159, Town Defends Official After Wifeâ€s â€˜N*ggerâ€ Rant On FB Says People Who Shared Post â€˜Just As Badâ€,Ana Marie Cox,December 29  3176,FALSE
1160, McCain Responds With Zero F*cks To Give Over Trumpâ€s Threat,Ann Patchett,December 29  3177,FALSE
1161, Man In â€˜I Stand For The National Anthemâ€ Shirt Thinks American Flag Is A Lawn Chair,Jim Dwyer,December 29  3178,FALSE
1162, As â€˜Me Tooâ€ Posts Flood Social Media Video Surfaces Of Trump Bragging About Hiring A â€˜HOTâ€ Teenager,nan,December 29  3179,FALSE
1163, Robert De Niro Attends Charity Event Tears Into That â€˜Motherf***erâ€ Donald Trump,Jerome Hudson,December 29  3180,FALSE
1164, Satanists Brilliantly Troll AntiGay Baker By Requesting A Birthday Cake For Lucifer VIDEO,Charlie Spiering,December 29  3181,FALSE
1165, FCC Rebukes Trump Refuses To Dismantle First Amendment Over His Petty Tantrums,Ian Greenhalgh,December 29  3182,FALSE
1166, Tiffany Trump Is Sad As Hell After Whole Family Completely Forgot Her Birthday,John Hayward,December 29  3183,FALSE
1167, WATCH Van Jones Scorches Insane Republican Who Thinkâ€s Trumpâ€s Chaos Helps His Agenda,Nadia Prupis,December 29  3184,FALSE
1168, Hustler Owner Is So Fed Up With Trump That He Is Offering 10 Mill For Dirt To Get Him Impeached,nan,December 29  3185,FALSE
1169, Trump Administration Tries To Fix His Dumbest Statement Yet Fails MISERABLY IMAGE,Charles McDermid,December 29  3186,FALSE
1170, After Whining About NFL â€˜Disrespectâ€ Trump Laughs And Jokes During Military Ceremony,Sarah Maslin Nir and Nikita Stewart,December 29  3187,FALSE
1171, White ProTrump Pastor Tries To Rap Attack On Eminem And Itâ€s F*cking Hilarious VIDEO,Laura M Holson,December 29  3188,FALSE
1172, Puerto Ricoâ€s Governor Pleads For Help After Trump Threatens To Abandon Recovery Efforts,Bill White,December 29  3189,FALSE
1173, Trump Finalizes Betrayal Of LGBT Community With First Speech To Hate Group By A President,Michael Snyder,December 29  3190,FALSE
1174, Trump Just Made A Major Threat To The Press Jake Tapperâ€s Response Is Perfect VIDEO,Rick Gladstone,December 29  3191,FALSE
1175, WATCH House Dem Has Had ENOUGH Formally Starts Impeachment Proceedings Against Trump,nan,December 29  3192,FALSE
1176, Trump Threatens To Shut Down NBC In Early Morning Hissy Fit,dylan20,December 29  3193,FALSE
1177, White House Confirms Resident Nazi Stephen Miller Is An Even Bigger Scumbag Than You Knew,Pamela Geller,December 29  3194,FALSE
1178, FEMA Itâ€s â€˜Not Our Jobâ€ To Deliver Food And Water Relief To Puerto Rico,Kadir A Mohmand,December 29  3195,FALSE
1179, Trump Just Asked The Most Unqualified Person Ever To Join His NAFTA Renegotiation Team,Charlie Nash,December 29  3196,FALSE
1180, GOP Lawmaker Republicans Are Freaking Out About The â€˜Dysfunctionâ€ In The White House VIDEO,Gina Kolata,December 29  3197,FALSE
1181, Trump EXPLODES In Twitter Tantrum That Proves Heâ€s Mentally Unfit To Be President,Gordon Duff Senior Editor,December 29  3198,FALSE
1182, Black Man Beaten By Nazis At ProTrump Rally So Naturally Cops Charged HIM With A Crime,Pakalert,December 29  3199,FALSE
1183, Corker Has Last Word On Day Care Donnie â€˜On The Path To WWIIIâ€,John J Xenakis,December 29  3200,FALSE
1184, Pence Joins Trumpâ€s NFL Whinefest Leaves Colts Game In A Huff Over Police Brutality Protests,nan,December 29  3201,FALSE
1185, If This Missouri Senate Candidate Is For Real Heâ€s A Real Subhuman Scumbag,Ken Klukowski,December 29  3202,FALSE
1186, WATCH Fox Anchor Chris Wallace Rips NRA Stooge A New One For Lying About Gun Control,beforeitsnewscom,December 29  3203,FALSE
1187, Outgoing GOP Senator BLISTERS The â€˜Adult Daycare Centerâ€ That Is Trumpâ€s White House TWEET,Prof Tony Hall,December 29  3204,FALSE
1188, One Of Trumpâ€s â€˜Very Fine Peopleâ€ Extradited To Charlottesville After Brutal Assault,Warner Todd Huston,December 29  3205,FALSE
1189, Nazis Whine Over Impending Release Of An AntiNazi Video Game VIDEOTWEETS,Emily Feng,December 29  3206,FALSE
1190, A New Low Trump Exploits Las Vegas Shooting To Raise Money For His Campaign TWEET,Charlie Nash,December 29  3207,FALSE
1191, â€˜Charlottesville 30â€ Nazis Descend Upon College Town For Another TorchLit Rally TWEETSIMAGES,Peter Baker,December 29  3208,FALSE
1192, Conservative Dream Come True Judge Grants Rapist Joint Custody Of Victimâ€s Child,Nate Church,December 29  3209,FALSE
1193, Trump Whines About Late Night Hosts Making Jokes About Him Accuses Them Of Conspiring With Democrats,Thomas Erdbrink,December 29  3210,FALSE
1194, Trump Bucks GOP Leadership Again Runs Back Into The Arms Of Chuck And Nancy,Bob Price,December 29  3211,FALSE
1195, Internet Collectively Cringes After Photographer Snaps Pic Of Trumpâ€s Nutsack,nan,December 29  3212,FALSE
1196, WATCH Mike Penceâ€s Photo Op With Puerto Rico Survivors Just Went TERRIBLY Wrong VIDEO,David Montgomery and Christine Hauser,December 29  3213,FALSE
1197, SURPRISE The People Behind â€˜Fearless Girlâ€ Statue Were Cynical Greedy AntiFeminist Men,Breitbart Jerusalem,December 29  3214,FALSE
1198, Trump Kicks Off Hispanic Heritage Month By Saying â€˜Puerto Ricoâ€ In Fake Accent VIDEO,Gazetaru Rustem Falyakhov,December 29  3215,FALSE
1199, WH Staffer Explains Trumpâ€s â€˜Calm Before The Stormâ€ Comment Proves He Shouldnâ€t Be POTUS VIDEO,Niraj Chokshi,December 29  3216,FALSE
1200, Thanks To Trump The US Economy Lost Jobs For The First Time In 7 Years,Jerome Hudson,December 29  3217,FALSE
1201, SLC Cops Murder Crying Suspect Shoot Him In The Back AND Taser Him Without Even Pursuing,Ian Greenhalgh,December 29  3218,FALSE
1202, AntiAbortion Republican Just Aborted Himself From Office,Nate Church,December 29  3219,FALSE
1203, The Justice Department Just Said Itâ€s Legal To Discriminate Against Transgender People,Pam Key,December 29  3220,FALSE
1204, The Senate Banking Committee Held An Equifax Hearing And The Monopoly Man Showed Up,Gia Kourlas,December 29  3221,FALSE
1205, In The Wake Of Las Vegas The GOP Are Finally Beginning To Support Gun Control,AWR Hawkins,December 29  3222,FALSE
1206, Hilarious Video Shows The Moment Bernie Discovered Heâ€s Related To His SNL Impersonator,Nicholas Casey and Ana Vanessa Herrero,December 29  3223,FALSE
1207, Trump LOSES HIS SH*T On Twitter Because The Media Told The Truth About Him Again,Dionne Searcey,December 29  3224,FALSE
1208, AntiAbortion Republican Cheated And Tried To Get His Mistress To Have An Abortion,Dan Barry,December 29  3225,FALSE
1209, Trumpâ€s IRS Just Decided Theyâ€re Going To Give All Your Info To Equifax After They Got Hacked,Henry Wolff,December 29  3226,FALSE
1210, Trump Walks Into Church In Puerto Rico Starts Throwing Paper Towels At The Crowd VIDEO,Lucas Nolan,December 29  3227,FALSE
1211, Pat Robertson Says If Weâ€d Only Worship Trump Las Vegas Never Wouldâ€ve Happened,Nelson D Schwartz,December 29  3228,FALSE
1212, Trump In Puerto Rico Disgustingly Tells Puerto Ricans Itâ€s Costing Too Much To Save Them,David E Sanger and Matt Flegenheimer,December 29  3229,FALSE
1213, WATCH Trump Blames Puerto Ricans For Recovery Effort Problems While Giving Himself An A,nan,December 29  3230,FALSE
1214, Bill Oâ€Reilly Writes INFURIATING Blog Post On Las Vegas Massacre â€“ Itâ€s Absolutely Vile,Liam Stack,December 29  3231,FALSE
1215, Country Guitarist Who Survived Vegas Shooting Changes Mind On Gun Control â€˜How Wrong I Wasâ€,nan,December 29  3232,FALSE
1216, Miami Police Union Leader Joins Other Conservatives In Bashing NFL For Las Vegas Massacre,Jafe Arnoldski noreplybloggercom,December 29  3233,FALSE
1217, Trump Mass Shootings Will Stop If Americans Unite And Pray For Peace,Ashley Parker and Maggie Haberman,December 29  3234,FALSE
1218, Geraldo Rivera To San Juan Mayor Carmen YulÃ­n Cruz â€˜I Donâ€t See People Dyingâ€ VIDEO,Wayne Madsen,December 29  3235,FALSE
1219, NRA Terrorist Organization Remains Silent After Worst Mass Shooting In American History,Nicholas Casey,December 29  3236,FALSE
1220, Overnight Las Vegas Attack Is Deadliest Mass Shooting In American History DETAILS,Kirk Semple,December 29  3237,FALSE
1221, Trump Just Dedicated A F**king GOLF TROPHY To People Who Are Suffering In Puerto Rico,Steven Erlanger and Stephen Castle,December 29  3238,FALSE
1222, 49ers Defy Trump Kneel During Anthem In Solidarity With Colin Kaepernick VIDEO,RBTH Nikolai Shevchenko,December 29  3239,FALSE
1223, Tea Party Superstar Gets WRECKED After Obama â€˜N****râ€ Tweet,Adam Nossiter,December 29  3240,FALSE
1224, WATCH Kamala Harris Takes Trump To The Black Church In SCATHING Takedown Of His Attacks On Black Athletes,Daily Bell Staff,December 29  3241,FALSE
1225, NBA Kowtows To Racists Orders Players To Stand For Anthem,Andrew Keh,December 29  3242,FALSE
1226, Rep Joe Kennedy Torches GOP Congress For Screwing Over LowIncome Kids,Anne Barnard,December 29  3243,FALSE
1227, Trump Ally Curt Schilling Blasts â€˜Horrifyingâ€ Recovery Efforts In Puerto Rico VIDEO,Barry Meier,December 29  3244,FALSE
1228, Trump Lashes Out At Puerto Ricans Calls Them â€˜Ingratesâ€ In SelfCongratulatory Tweets,informationclearinghouseinfo,December 29  3245,FALSE
1229, Trump Tries Shaming NFL With Video Of Hockey Fans Standing For Anthem And Humiliates Himself,BBC,December 29  3246,FALSE
1230, Donald Trump Congratulates Himself On Winning Election And Asks For Donations While Puerto Ricans BEG For Help,Pam Key,December 29  3247,FALSE
1231, Trump Supporter Tries To Burn Steelers Flag Hilariously Canâ€t Figure Out Fire VIDEO,Geoffrey Grider,December 29  3248,FALSE
1232, Obamaâ€s Head Of Disaster Relief TRASHES Trumpâ€s Response To Puerto Rico TWEET,Laurie Goodstein,December 29  3249,FALSE
1233, While Americans In Puerto Rico Are Dying Trump Is Golfing And Tweeting,Tyler Durden,December 29  3250,FALSE
1234, Trump Throws A Hissy Fit At His Golf Course As Criticism Over Puerto Rico Response Grows,Pam Key,December 29  3251,FALSE
1235, NeoNazi Website Loses Its Domain AGAIN And Its Nazi Owner Is Losing His Damn Mind,Michael D Shear,December 29  3252,FALSE
1236, Trump Is Too Incompetent To Handle Disaster On An Island But Obama Handled One Just Fine,Consortiumnewscom,December 29  3253,FALSE
1237, Trumpâ€s HHS Secretary Stole Over 1 Million From Taxpayers And Now Heâ€s Unemployed,Penny Starr,December 29  3254,FALSE
1238, GOP Senator Just Smacked Down The Most Punchable AltRight Nazi On The Internet,Amy Moreno,December 29  3255,FALSE
1239, Trump Once Laughed About Being More Worried About A Marble Floor Than A â€˜Dyingâ€ Man,Breitbart TV,December 29  3256,FALSE
1240, New Mexico Is Erasing Actual Science From Their Science Standards,Michelle Moons,December 29  3257,FALSE
1241, WATCH Adviser Who Wrote Trumpâ€s Tax Plan Says You Will Be Able To Buy A NEW Car For 1000,Anonymous Coward UID 67372355,December 29  3258,FALSE
1242, High Schools Start Caving To Trump â€“ Will Punish Athletes Who Wonâ€t Stand For National Anthem,Lance Schuttler,December 29  3259,FALSE
1243, Trumpâ€s Press Secretary Falls Apart Exposes His Lie About Obamacare Vote VIDEO,April Hamlin,December 29  3260,FALSE
1244, Wounded Veteran CONDEMNS Trump For Using Him As Prop To Attack NFL Players,Contributing Author,December 29  3261,FALSE
1245, BREAKING Jared Kushner Is Really A Woman And There Are Documents To Prove It,Dan Riehl,December 29  3262,FALSE
1246, WATCH War Veteran John McCain DESTROYS DraftDodger Trumpâ€s Anthem Protest Whining,Breitbart Jerusalem,December 29  3263,FALSE
1247, Trump Is So Embarrassed His Candidate Lost Heâ€s Deleting Tweets And Praying Youâ€ll Forget,Kit Gillet,December 29  3264,FALSE
1248, Trump Is So Bad Hillary Is Telling Him How To Be President And Heâ€s Doing What She Says,Ryan Saavedra,December 29  3265,FALSE
1249, The Worst Possible Person Just Won Alabamaâ€s Runoff For US Senate And Itâ€s All Trumpâ€s Fault,noreplybloggercom Alexander Light,December 29  3266,FALSE
1250, Loser Trump Fails Miserably Again As â€˜Monday Night Footballâ€ Ratings Soar,Michael Patrick Leahy,December 29  3267,FALSE
1251, Trump Will Be Furious Because The IRS Is Sharing Info With Special Counsel Mueller,Joel B Pollak,December 29  3268,FALSE
1252, One Republican Senator Is So Fed Up With Trump Heâ€s Retiring In 2018,Breitbart London,December 29  3269,FALSE
1253, Four Star General Blisters Trump Over NFL AnthemTantrums â€˜Put Me Down With Kaepernickâ€,Neil Munro,December 29  3270,FALSE
1254, Trumpcare Is Officially Dead Senator Collins Confirms Sheâ€s Voting No,Charlie Savage and Nicole Perlroth,December 29  3271,FALSE
1255, â€˜We Know Where You Liveâ€ TrumpLoving Terrorist Threatens All Who Attack â€˜The White Raceâ€ VIDEO,Daniel Nussbaum,December 29  3272,FALSE
1256, The Only Pittsburgh Steeler To Stand For National Anthem Speaks Out And Trump Fans Will HATE It,James Poniewozik,December 29  3273,FALSE
1257, Democrat Takes Trump To The Woodshed In Fiery Speech Defending NFL VIDEO,Michael Patrick Leahy,December 29  3274,FALSE
1258, Fox News Just Proved Trump Is Using Fake Video To Try To Start War With Iran,Mike McPhate,December 29  3275,FALSE
1259, WATCH GOP Senator Yawns As Disabled Healthcare Protesters Are Being Dragged Away By Cops,Sopan Deb,December 29  3276,FALSE
1260, Target Just Made A Major Move Thatâ€s Going To Blow Conservative Minds VIDEO,Bob Price,December 29  3277,FALSE
1261, Republican Governor Helped Kill 11 Elderly People By Deleting Their Messages Begging For Help,Otherwords,December 29  3278,FALSE
1262, People Upset By NFL Players â€˜Disrespectingâ€ The Flag Do It CONSTANTLY According To The Flag Code,Julie Bosman,December 29  3279,FALSE
1263, Billion Dollar Company Tells Employees How Theyâ€re Allowed To React On Social Media To 46 Pay Cuts,Thomas Fuller,December 29  3280,FALSE
1264, Zuckerberg Was Personally Warned About Russian Meddling By Obama And He Completely Blew It Off,Ben Shpigel,December 29  3281,FALSE
1265, â€˜Racist Fascist White Supremacistâ€ Former NFL Star Chris Kluwe Scorches Trump Over His Attacks On Atheletes,Ariana,December 29  3282,FALSE
1266, Over 500 NFL Players Plan To Tell Trump To F*** Off Today In The Best Way Possible,Samuel G Freedman,December 29  3283,FALSE
1267, Golden State Warriors Coach Just WRECKED Trump After Attack On One Of His Players,The European Union Times,December 29  3284,FALSE
1268, WATCH Trumpâ€s Treasury Sec Steve Mnuchin Says NFL Players Have No Right To Free Speech,The Saker,December 29  3285,FALSE
1269, Trump Declares War On NFL In Early Morning Twitter MELTDOWN,Cara Buckley and Serge F Kovaleski,December 29  3286,FALSE
1270, Trump Just Threatened To Murder 25 Million People Because Words Offended Him,Eddy Lavine,December 29  3287,FALSE
1271, Former Director Of National Intelligence Says Russia Interference Casts Doubt On Trumpâ€s Win,Ben Marquis,December 29  3288,FALSE
1272, Colin Kaepernickâ€s Mother Fires Back At Trump For Calling Him A â€˜Son Of A B*tchâ€,Michael Patrick Leahy,December 29  3289,FALSE
1273, WATCH Bill Maher Hilariously Explains Why Trump Ditched McConnell And Ryan For Chuck And Nancy,Michael Krieger,December 29  3290,FALSE
1274, Trumpâ€s Making It Harder To Sign Up For Obamacare On Purpose Even If The GOP Doesnâ€t Pass Anything,The Associated Press,December 29  3291,FALSE
1275, Trump Insults John McCain For Refusing To Strip Healthcare From Millions Of Americans,Eli Rosenberg,December 29  3292,FALSE
1276, Trump Whines That The Media Wouldnâ€t Film His Crowd In Alabama â€“ CNN Makes A Fool Out Of Him,Ken Belson,December 29  3293,FALSE
1277, Republican Senator STUNS In Town Hall Admits GOPâ€s ObamaCare Repeal Will Fail TWEETS,Dikran Arakelian noreplybloggercom,December 29  3294,FALSE
1278, Scaramucci TV Appearance Goes Off The Rails As Show Brings Special Guest To Mock Him VIDEO,Jason Easley,December 29  3295,FALSE
1279, Michelle Obama Opens A Can Of Whoop A** On Trump Without Ever Mentioning His Name,Breitbart Tech,December 29  3296,FALSE
1280, BREAKING John McCain Breaks With His Best Senate Friend Will Vote No On GrahamCassidy Deathcare Bill VIDEO,Campbell Robertson,December 29  3297,FALSE
1281, Medicaid Directors Of All 50 States Issue Joint Statement Slamming GOP Health Bill,The New York Times,December 29  3298,FALSE
1282, Trumpâ€s HHS Sec Latest To Be Caught Spending HUNDREDS OF THOUSANDS Of Tax Dollars On Luxuries,Thomas D Williams PhD,December 29  3299,FALSE
1283, Trump Regrets Move Over â€˜Sassy Gay Republicanâ€ Is All Of The Healthcare Angst We Need Right Now,Florence Fabricant,December 29  3300,FALSE
1284, Muellerâ€s Latest Request In Russia Investigation Is Going To DESTROY Trump DETAILS,nan,December 29  3301,FALSE
1285, Beef Jerky Company Just Bit Off More Than It Can Chew With Direct Appeal To Nazis VIDEO,Pam Key,December 29  3302,FALSE
1286, AntiPorn GOP Florida Lawmaker Was Just Caught Porning On Twitter,Richard PÃrezPeÃ±a Frances Robles and Eric Lichtblau,December 29  3303,FALSE
1287, Ann Coulter Calls For Assembling â€˜Death Squadsâ€ To Kill Undocumented Immigrants AUDIO,Holland Cotter,December 29  3304,FALSE
1288, Obama Just Made A VERY Powerful Statement About Trumpâ€s Attempts To Repeal Obamacare VIDEO,BlackProject,December 29  3305,FALSE
1289, WATCH Morgan Freeman Uses His Brilliant Movie Scripting Skills To Explain Just How Dangerous The Russia Scandal Is,admin,December 29  3306,FALSE
1290, Trump Judicial Nominee Transgender Children Are Part Of â€˜Satanâ€s Planâ€ Of â€˜Destructionâ€,Posted At Am On October,December 29  3307,FALSE
1291, Trump APOLOGIZED To Dictator After Protesters Attacked His Guardsâ€ Fists With Their Faces,Margaret Kimberley,December 29  3308,FALSE
1292, Global Survey HUMILIATES Trump After He Claims World Leaders Loved Everything He Said At United Nations,Maggie Haberman,December 29  3309,FALSE
1293, Trumpâ€s UN Speech May Have Been Terrible But The Faces Of Other Representatives Were Priceless,Mark Landler,December 29  3310,FALSE
1294, Racist Charleston Church Shooter Seems To Think He Is Entitled To A Literal White Supremacist As His Public Defender,beforeitsnewscom,December 29  3311,FALSE
1295, Trump Just Became First President In Modern History To Use Campaign Funds For Criminal Defense,Henry Wolff,December 29  3312,FALSE
1296, We Canâ€t Afford To Feed The Poor But Weâ€re Spending 700 Billion Per Year To Kill People,nan,December 29  3313,FALSE
1297, Trump Doesnâ€t Want You To Know About This Study That PROVES Refugees Contribute To Our Economy,Trent Baker,December 29  3314,FALSE
1298, Republican Senate Candidate Thinks If You Donâ€t Believe In God You Deserve To Be Shot,Donald G McNeil Jr,December 29  3315,FALSE
1299, Roy Moore Wants To Be Alabamaâ€s Senator But He Canâ€t Stop Being A Giant Racist,Neil Munro,December 29  3316,FALSE
1300, California Assembly Passes MAJOR Legislation To Keep Trump Off The Ballot In 2020,Liam Deacon,December 29  3317,FALSE
1301, CNNâ€s Don Lemon Trump Shouldnâ€t Get Apology From ESPN Until He Apologizes For Racism Against Obama VIDEO,Julius Hubris,December 29  3318,FALSE
1302, Michael Flynn Begs For Donations On Twitter Gets Wrecked By The Internet,admin,December 29  3319,FALSE
1303, WATCH Trump Brags About Himself And Trump Tower During Remarks At United Nations Headquarters,Andrew Bradford,December 29  3320,FALSE
1304, Your Local News Station Might Be Turning Into A ProTrump Propaganda Network Right Before Your Eyes,Mujib Mashal and Taimoor Shah,December 29  3321,FALSE
1305, Republicans Humiliated As John McCain Slams Their Latest Attempt To Repeal Obamacare VIDEO,Jennifer Steinhauer,December 29  3322,FALSE
1306, Itâ€s Time To Stop Excusing Trump Supporters And Start Shaming Them For The Awful People They Are,nan,December 29  3323,FALSE
1307, Trump Posts Disgusting Video Of Himself Viciously Assaulting Hillary Clinton,Jack Healy,December 29  3324,FALSE
1308, Pastor Decides Straight Couple Canâ€t Even SUPPORT Marriage Equality Cancels Their Wedding,Stephen Castle,December 29  3325,FALSE
